Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain
ICRISAT,1984-11-08,30.0,12.5,85,28.0,7.4,0.0,10.7,6.8,20.1,4.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-09,29.0,12.5,90,29.0,3.6,0.0,10.5,4.6,19.7,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-10,30.0,12.5,88,31.0,4.2,0.0,10.6,6.8,19.3,3.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-11,29.9,13.4,87,38.0,5.4,0.0,9.1,5.6,16.4,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-12,29.0,13.2,85,34.0,6.0,0.0,7.9,5.2,14.3,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-13,27.7,18.6,69,29.0,8.9,0.0,4.2,6.7,11.6,4.1,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-14,27.5,14.0,62,34.0,6.2,0.0,1.1,5.3,21.0,4.3,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-15,28.6,13.8,71,25.0,7.6,0.0,10.2,6.5,13.6,4.1,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-16,28.0,13.5,78,35.0,5.0,0.0,5.1,4.9,18.2,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-17,29.2,16.4,77,27.0,5.9,0.0,9.4,8.0,17.3,4.0,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-18,29.2,13.7,71,33.0,4.9,0.0,10.5,6.0,16.9,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-19,28.8,11.6,79,24.0,6.3,0.0,10.5,6.7,18.6,4.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-20,28.5,11.1,74,20.0,4.8,0.0,10.6,5.5,17.8,3.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-21,27.8,11.0,76,23.0,5.0,0.0,10.5,5.4,18.0,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-22,27.2,10.9,71,23.0,6.0,0.0,10.5,5.7,18.2,4.0,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-23,27.6,11.0,79,21.0,5.5,0.0,10.6,5.4,17.9,3.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-24,27.0,10.7,76,29.0,6.8,0.0,10.3,5.9,17.4,3.9,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-25,26.8,10.2,80,25.0,7.4,0.0,10.4,5.0,18.0,4.1,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-26,26.2,9.4,70,26.0,9.7,0.0,10.4,8.3,17.5,4.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-27,26.0,9.5,81,32.0,6.7,0.0,10.4,5.4,17.7,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-28,26.0,9.4,82,31.0,6.0,0.0,10.3,5.3,17.3,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-29,26.5,8.5,88,26.0,6.0,0.0,9.2,5.3,17.7,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-11-30,26.5,8.5,80,25.0,5.5,0.0,10.0,5.3,15.5,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-01,24.8,10.5,80,28.0,7.8,0.0,7.8,5.8,14.1,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-02,28.4,20.5,74,45.0,12.5,0.0,6.2,4.4,12.1,4.3,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-03,28.9,18.8,90,48.0,9.5,0.0,6.7,4.6,8.6,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-04,27.5,21.0,94,63.0,6.3,0.0,3.0,2.9,12.9,2.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-05,30.0,19.0,90,55.0,4.6,0.0,7.2,3.5,15.5,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-06,31.0,16.4,94,41.0,3.7,0.0,9.5,5.3,16.7,3.3,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-07,30.6,15.8,88,34.0,5.6,0.0,10.1,5.7,16.5,3.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-08,30.4,15.5,86,33.0,4.2,0.0,10.5,4.8,16.3,3.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-09,30.1,14.5,77,35.0,4.5,0.0,10.0,4.4,16.0,3.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-10,29.2,13.9,84,34.0,5.3,0.0,10.1,5.7,17.0,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-11,29.2,11.8,73,24.0,4.5,0.0,10.7,5.5,17.0,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-12,29.9,11.0,79,19.0,5.1,0.0,10.7,5.8,17.0,3.8,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-13,30.6,12.5,77,19.0,3.5,0.0,10.5,4.7,17.0,3.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-14,31.2,13.6,77,25.0,2.7,0.0,10.4,4.6,16.5,3.1,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-15,29.8,11.5,83,27.0,4.3,0.0,10.4,4.8,17.0,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-16,29.6,11.6,85,24.0,4.3,0.0,10.5,5.2,17.0,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-17,29.5,10.5,79,21.0,4.1,0.0,10.5,5.1,16.9,3.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-18,29.6,11.5,72,18.0,4.2,0.0,10.4,5.0,17.0,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-19,29.5,10.7,82,19.0,4.7,0.0,10.5,5.5,16.3,3.6,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-20,29.5,11.0,86,22.0,3.5,0.0,10.4,4.6,16.1,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-21,28.0,11.0,92,31.0,5.5,0.0,10.3,5.0,16.5,3.5,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-22,27.5,10.7,88,27.0,5.5,0.0,10.3,5.5,15.4,3.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-23,26.5,10.9,91,36.0,5.3,0.0,9.6,4.0,15.8,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-24,27.1,9.6,83,32.0,5.2,0.0,9.5,5.0,14.1,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-25,27.0,8.5,81,31.0,3.1,0.0,9.5,3.8,16.1,2.9,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-26,28.5,11.2,71,25.0,3.2,0.0,10.0,4.1,13.9,2.9,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-27,28.5,13.5,74,43.0,4.0,0.0,9.7,3.8,15.9,3.1,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-28,30.0,17.0,92,40.0,4.8,0.0,10.1,4.4,14.9,3.3,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-29,29.4,14.6,84,40.0,6.6,0.0,10.1,5.5,15.5,3.7,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-30,30.4,19.0,89,23.0,8.6,0.0,10.4,4.6,14.6,4.4,17.5084095,78.2723004,655.0999999999998
ICRISAT,1984-12-31,29.0,18.3,93,42.0,11.0,0.0,8.7,5.7,5.8,3.2,17.5084095,78.2723004,655.0999999999998
ICRISAT,1985-01-01,29.0,20.2,84,47.0,10.1,0.0,9.1,5.5,5.8,3.1,17.5084095,78.2723004,0.0
ICRISAT,1985-01-02,25.2,19.0,94,84.0,7.9,1.8,1.7,1.9,12.9,2.4,17.5084095,78.2723004,1.8
ICRISAT,1985-01-03,25.2,18.5,92,62.0,11.5,0.0,7.5,3.6,16.0,3.4,17.5084095,78.2723004,1.8
ICRISAT,1985-01-04,26.6,13.4,96,46.0,7.6,0.0,8.3,4.6,16.7,3.5,17.5084095,78.2723004,1.8
ICRISAT,1985-01-05,28.1,14.5,94,38.0,5.2,0.0,10.2,4.6,16.7,3.4,17.5084095,78.2723004,1.8
ICRISAT,1985-01-06,29.2,14.4,92,40.0,7.9,0.0,9.7,3.5,17.2,4.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-07,30.8,17.0,96,37.0,7.0,0.0,9.2,5.8,13.8,3.7,17.5084095,78.2723004,1.8
ICRISAT,1985-01-08,29.4,18.5,89,40.0,6.6,0.0,8.2,3.8,14.5,3.6,17.5084095,78.2723004,1.8
ICRISAT,1985-01-09,30.6,18.7,94,40.0,7.3,0.0,8.3,4.4,14.9,3.8,17.5084095,78.2723004,1.8
ICRISAT,1985-01-10,29.6,18.5,92,48.0,11.5,0.0,7.7,5.4,17.0,4.3,17.5084095,78.2723004,1.8
ICRISAT,1985-01-11,28.6,18.0,87,44.0,13.4,0.0,9.8,6.4,16.5,4.6,17.5084095,78.2723004,1.8
ICRISAT,1985-01-12,28.8,17.0,88,32.0,11.5,0.0,9.1,6.5,16.2,4.7,17.5084095,78.2723004,1.8
ICRISAT,1985-01-13,28.9,16.0,86,27.0,11.3,0.0,8.4,6.0,13.8,4.7,17.5084095,78.2723004,1.8
ICRISAT,1985-01-14,27.5,14.9,96,35.0,10.2,0.0,6.7,5.5,14.6,4.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-15,28.2,16.0,98,34.0,8.3,0.0,8.6,4.9,15.2,3.9,17.5084095,78.2723004,1.8
ICRISAT,1985-01-16,27.5,14.0,98,43.0,8.8,0.0,9.2,4.8,16.9,3.8,17.5084095,78.2723004,1.8
ICRISAT,1985-01-17,29.0,14.5,92,29.0,6.9,0.0,9.8,5.8,16.5,4.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-18,28.5,16.3,87,36.0,8.0,0.0,9.9,6.1,15.9,4.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-19,29.0,15.2,92,32.0,8.3,0.0,9.4,5.7,16.2,4.2,17.5084095,78.2723004,1.8
ICRISAT,1985-01-20,30.0,17.3,89,35.0,7.4,0.0,9.2,5.1,15.3,4.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-21,29.8,18.8,89,37.0,14.7,0.0,9.6,6.3,14.4,5.0,17.5084095,78.2723004,1.8
ICRISAT,1985-01-22,27.8,17.2,92,48.0,13.8,0.0,8.5,5.8,17.5,4.4,17.5084095,78.2723004,1.8
ICRISAT,1985-01-23,28.5,14.7,86,35.0,9.2,0.0,10.1,6.2,17.0,4.4,17.5084095,78.2723004,1.8
ICRISAT,1985-01-24,28.6,14.6,88,45.0,7.3,0.0,9.7,6.0,17.5,3.9,17.5084095,78.2723004,1.8
ICRISAT,1985-01-25,29.4,14.0,85,36.0,5.5,0.0,10.3,5.8,17.5,3.8,17.5084095,78.2723004,1.8
ICRISAT,1985-01-26,29.9,15.0,82,32.0,5.3,0.0,10.1,5.2,17.6,3.9,17.5084095,78.2723004,1.8
ICRISAT,1985-01-27,30.2,17.5,85,34.0,6.8,0.0,10.3,6.2,17.1,4.2,17.5084095,78.2723004,1.8
ICRISAT,1985-01-28,31.0,17.7,80,36.0,8.2,0.0,9.0,6.5,17.9,4.6,17.5084095,78.2723004,1.8
ICRISAT,1985-01-29,31.5,17.4,83,31.0,9.4,0.0,10.3,6.9,17.2,4.9,17.5084095,78.2723004,1.8
ICRISAT,1985-01-30,31.0,17.5,79,25.0,9.5,0.0,10.0,7.2,18.0,5.2,17.5084095,78.2723004,1.8
ICRISAT,1985-01-31,31.0,15.5,92,27.0,11.2,0.0,10.5,7.9,19.0,5.4,17.5084095,78.2723004,1.8
ICRISAT,1985-02-01,31.0,15.5,92,22.0,12.6,0.0,10.8,7.9,18.5,5.8,17.5084095,78.2723004,1.8
ICRISAT,1985-02-02,31.4,19.7,89,30.0,6.2,0.0,10.5,5.8,17.5,4.3,17.5084095,78.2723004,1.8
ICRISAT,1985-02-03,30.8,16.9,86,40.0,8.0,0.0,9.7,6.2,19.0,4.6,17.5084095,78.2723004,1.8
ICRISAT,1985-02-04,31.8,17.4,69,25.0,5.9,0.0,10.8,6.6,19.1,4.6,17.5084095,78.2723004,1.8
ICRISAT,1985-02-05,32.5,17.0,68,25.0,5.0,0.0,10.6,6.5,19.1,4.4,17.5084095,78.2723004,1.8
ICRISAT,1985-02-06,34.0,16.5,62,26.0,6.7,0.0,10.5,7.2,19.3,5.1,17.5084095,78.2723004,1.8
ICRISAT,1985-02-07,32.5,14.5,58,16.0,4.9,0.0,10.4,6.3,14.1,4.1,17.5084095,78.2723004,1.8
ICRISAT,1985-02-08,32.5,16.5,74,25.0,4.6,0.0,9.0,5.9,18.5,4.3,17.5084095,78.2723004,1.8
ICRISAT,1985-02-09,33.0,16.0,66,24.0,4.8,0.0,10.1,6.7,17.8,4.3,17.5084095,78.2723004,1.8
ICRISAT,1985-02-10,33.5,17.5,76,28.0,6.8,0.0,10.2,7.2,19.3,5.0,17.5084095,78.2723004,1.8
ICRISAT,1985-02-11,33.6,16.5,59,21.0,6.3,0.0,10.4,7.8,18.3,5.0,17.5084095,78.2723004,1.8
ICRISAT,1985-02-12,34.2,19.2,93,22.0,6.6,0.0,9.5,7.5,19.3,5.1,17.5084095,78.2723004,1.8
ICRISAT,1985-02-13,34.5,20.0,86,20.0,8.1,0.0,10.5,7.9,19.0,5.5,17.5084095,78.2723004,1.8
ICRISAT,1985-02-14,35.2,21.0,95,23.0,10.9,0.0,10.4,8.2,17.7,6.0,17.5084095,78.2723004,1.8
ICRISAT,1985-02-15,34.2,16.5,53,32.0,11.4,0.0,10.2,8.9,18.7,6.3,17.5084095,78.2723004,1.8
ICRISAT,1985-02-16,32.8,18.8,61,28.0,8.1,0.0,10.4,8.0,19.6,5.5,17.5084095,78.2723004,1.8
ICRISAT,1985-02-17,32.0,14.4,60,20.0,7.9,0.0,10.7,8.6,20.0,5.5,17.5084095,78.2723004,1.8
ICRISAT,1985-02-18,31.2,15.6,92,19.0,9.2,0.0,10.5,9.5,19.6,5.5,17.5084095,78.2723004,1.8
ICRISAT,1985-02-19,31.7,14.0,60,21.0,8.4,0.0,9.6,7.8,19.4,5.6,17.5084095,78.2723004,1.8
ICRISAT,1985-02-20,32.4,16.7,75,17.0,7.6,0.0,10.4,7.4,19.0,5.4,17.5084095,78.2723004,1.8
ICRISAT,1985-02-21,33.0,16.3,73,22.0,5.4,0.0,10.2,6.7,18.9,4.7,17.5084095,78.2723004,1.8
ICRISAT,1985-02-22,32.5,15.0,68,23.0,4.9,0.0,10.5,7.3,21.4,4.8,17.5084095,78.2723004,1.8
ICRISAT,1985-02-23,32.0,11.6,46,12.0,5.7,0.0,10.9,8.6,21.7,5.2,17.5084095,78.2723004,1.8
ICRISAT,1985-02-24,32.8,13.0,45,8.0,5.4,0.0,10.8,8.5,20.9,5.1,17.5084095,78.2723004,1.8
ICRISAT,1985-02-25,34.0,14.2,60,9.0,6.0,0.0,10.7,8.4,20.5,5.4,17.5084095,78.2723004,1.8
ICRISAT,1985-02-26,33.7,14.6,60,19.0,5.1,0.0,10.7,7.2,20.6,5.0,17.5084095,78.2723004,1.8
ICRISAT,1985-02-27,34.5,15.0,58,17.0,3.7,0.0,10.8,6.8,20.7,4.6,17.5084095,78.2723004,1.8
ICRISAT,1985-02-28,35.0,18.0,48,18.0,5.6,0.0,10.6,8.4,21.3,5.4,17.5084095,78.2723004,1.8
ICRISAT,1985-03-01,36.2,15.4,51,12.0,4.6,0.0,10.7,8.0,21.9,5.2,17.5084095,78.2723004,1.8
ICRISAT,1985-03-02,36.4,15.5,44,10.0,6.0,0.0,10.9,9.2,22.4,5.9,17.5084095,78.2723004,1.8
ICRISAT,1985-03-03,36.0,16.2,29,10.0,8.2,0.0,10.7,9.2,21.7,6.8,17.5084095,78.2723004,1.8
ICRISAT,1985-03-04,36.5,15.0,47,11.0,7.1,0.0,10.5,10.2,21.2,6.3,17.5084095,78.2723004,1.8
ICRISAT,1985-03-05,37.2,19.0,45,11.0,4.1,0.0,10.1,7.6,21.1,5.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-06,36.0,17.7,50,18.0,6.1,0.0,10.2,9.5,21.5,5.8,17.5084095,78.2723004,1.8
ICRISAT,1985-03-07,37.3,19.5,46,16.0,5.6,0.0,10.7,8.4,21.1,5.7,17.5084095,78.2723004,1.8
ICRISAT,1985-03-08,38.0,19.5,64,15.0,4.8,0.0,10.4,8.9,21.5,5.5,17.5084095,78.2723004,1.8
ICRISAT,1985-03-09,37.5,19.6,54,12.0,8.9,0.0,10.6,11.6,20.9,7.0,17.5084095,78.2723004,1.8
ICRISAT,1985-03-10,37.0,18.7,47,11.0,9.0,0.0,10.6,11.6,21.1,7.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-11,37.4,19.6,39,14.0,6.1,0.0,10.5,9.8,20.3,6.0,17.5084095,78.2723004,1.8
ICRISAT,1985-03-12,36.8,18.0,50,12.0,7.4,0.0,10.1,10.4,20.0,6.4,17.5084095,78.2723004,1.8
ICRISAT,1985-03-13,36.5,18.5,51,11.0,9.5,0.0,10.3,10.6,19.5,7.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-14,36.8,21.0,43,16.0,7.2,0.0,9.4,10.2,13.4,5.6,17.5084095,78.2723004,1.8
ICRISAT,1985-03-15,35.0,20.5,54,21.0,7.8,0.0,2.8,7.2,20.8,6.2,17.5084095,78.2723004,1.8
ICRISAT,1985-03-16,37.5,19.0,36,14.0,7.1,0.0,9.8,10.9,21.3,6.5,17.5084095,78.2723004,1.8
ICRISAT,1985-03-17,37.1,19.0,49,13.0,10.0,0.0,10.3,11.7,17.2,7.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-18,36.5,19.9,54,18.0,9.8,0.0,8.3,9.1,20.8,7.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-19,37.7,22.6,82,19.0,8.1,0.0,9.7,9.3,17.8,6.1,17.5084095,78.2723004,1.8
ICRISAT,1985-03-20,37.2,22.5,82,28.0,8.0,0.0,8.1,8.1,19.6,6.0,17.5084095,78.2723004,1.8
ICRISAT,1985-03-21,36.8,24.6,80,28.0,10.5,0.0,8.7,10.8,18.8,6.5,17.5084095,78.2723004,1.8
ICRISAT,1985-03-22,36.5,23.7,78,25.0,8.9,0.0,8.3,10.1,18.8,6.2,17.5084095,78.2723004,1.8
ICRISAT,1985-03-23,36.3,24.5,54,25.0,9.4,0.0,8.8,10.1,16.4,6.3,17.5084095,78.2723004,1.8
ICRISAT,1985-03-24,37.6,20.8,73,25.0,12.1,0.6,7.0,9.2,22.7,7.7,17.5084095,78.2723004,2.4
ICRISAT,1985-03-25,37.0,23.3,61,17.0,7.8,0.0,9.6,9.1,22.7,6.8,17.5084095,78.2723004,2.4
ICRISAT,1985-03-26,38.0,21.6,82,19.0,6.3,0.0,10.3,9.4,23.6,6.4,17.5084095,78.2723004,2.4
ICRISAT,1985-03-27,37.5,21.5,70,19.0,6.5,0.0,10.6,9.8,20.0,6.0,17.5084095,78.2723004,2.4
ICRISAT,1985-03-28,37.0,24.0,49,23.0,5.7,0.0,8.9,8.6,20.3,5.8,17.5084095,78.2723004,2.4
ICRISAT,1985-03-29,38.5,25.0,58,20.0,6.7,0.0,9.1,9.4,15.8,5.7,17.5084095,78.2723004,2.4
ICRISAT,1985-03-30,38.8,21.3,83,23.0,17.0,17.2,5.8,12.5,6.3,7.0,17.5084095,78.2723004,19.599999999999998
ICRISAT,1985-03-31,30.0,19.8,84,66.0,11.1,2.6,1.7,2.2,14.8,4.0,17.5084095,78.2723004,22.2
ICRISAT,1985-04-01,31.2,19.7,78,46.0,5.4,0.0,3.1,5.0,22.4,5.0,17.5084095,78.2723004,22.2
ICRISAT,1985-04-02,32.0,20.5,85,49.0,8.8,0.0,10.4,7.5,23.8,5.6,17.5084095,78.2723004,22.2
ICRISAT,1985-04-03,33.3,20.0,92,37.0,8.4,0.0,11.0,9.0,21.0,5.5,17.5084095,78.2723004,22.2
ICRISAT,1985-04-04,35.0,22.5,69,34.0,8.6,0.0,8.5,9.1,23.0,6.4,17.5084095,78.2723004,22.2
ICRISAT,1985-04-05,34.5,20.3,81,35.0,13.1,2.2,8.9,9.8,23.1,7.0,17.5084095,78.2723004,24.4
ICRISAT,1985-04-06,33.5,19.0,91,36.0,12.5,28.8,8.6,12.0,22.2,6.4,17.5084095,78.2723004,53.2
ICRISAT,1985-04-07,32.4,20.0,78,33.0,7.3,0.0,10.4,4.9,22.5,5.7,17.5084095,78.2723004,53.2
ICRISAT,1985-04-08,34.4,22.0,68,34.0,5.1,0.0,8.6,7.9,23.7,5.7,17.5084095,78.2723004,53.2
ICRISAT,1985-04-09,37.0,21.5,61,25.0,6.9,0.0,11.1,9.0,25.4,6.8,17.5084095,78.2723004,53.2
ICRISAT,1985-04-10,38.2,23.5,50,23.0,6.6,0.0,11.2,9.7,25.4,6.9,17.5084095,78.2723004,53.2
ICRISAT,1985-04-11,38.8,24.0,45,25.0,7.4,0.0,11.2,10.2,25.6,7.3,17.5084095,78.2723004,53.2
ICRISAT,1985-04-12,38.7,21.5,50,20.0,7.7,0.0,10.9,11.4,24.9,7.3,17.5084095,78.2723004,53.2
ICRISAT,1985-04-13,39.0,23.5,42,15.0,6.2,0.0,11.4,10.5,22.6,6.6,17.5084095,78.2723004,53.2
ICRISAT,1985-04-14,40.0,25.5,22,25.0,7.4,0.0,9.6,10.2,25.2,7.6,17.5084095,78.2723004,53.2
ICRISAT,1985-04-15,38.6,25.5,30,20.0,8.7,0.0,11.2,12.1,25.3,7.9,17.5084095,78.2723004,53.2
ICRISAT,1985-04-16,39.0,23.5,46,21.0,5.9,0.0,11.1,11.2,25.3,6.8,17.5084095,78.2723004,53.2
ICRISAT,1985-04-17,39.5,24.5,42,19.0,8.1,0.0,10.9,12.8,25.8,7.8,17.5084095,78.2723004,53.2
ICRISAT,1985-04-18,40.0,23.5,53,20.0,6.3,0.0,11.1,11.4,25.4,7.1,17.5084095,78.2723004,53.2
ICRISAT,1985-04-19,40.0,23.0,43,25.0,6.8,0.0,12.4,12.0,25.7,7.3,17.5084095,78.2723004,53.2
ICRISAT,1985-04-20,39.9,25.2,62,28.0,8.4,0.0,11.3,10.8,23.3,7.3,17.5084095,78.2723004,53.2
ICRISAT,1985-04-21,39.6,24.2,77,29.0,9.0,0.0,8.5,10.9,22.5,7.2,17.5084095,78.2723004,53.2
ICRISAT,1985-04-22,38.6,23.5,54,23.0,8.5,0.0,10.7,11.0,24.1,7.5,17.5084095,78.2723004,53.2
ICRISAT,1985-04-23,39.5,26.0,68,24.0,8.8,0.0,9.8,11.1,19.0,6.8,17.5084095,78.2723004,53.2
ICRISAT,1985-04-24,40.1,25.3,50,21.0,14.2,0.0,6.7,12.9,16.4,8.7,17.5084095,78.2723004,53.2
ICRISAT,1985-04-25,38.5,24.5,33,20.0,10.1,0.0,5.7,11.3,25.7,8.5,17.5084095,78.2723004,53.2
ICRISAT,1985-04-26,40.1,25.6,34,19.0,10.9,0.0,11.2,12.4,26.4,9.1,17.5084095,78.2723004,53.2
ICRISAT,1985-04-27,40.2,23.5,29,13.0,9.0,0.0,11.4,14.0,26.0,8.4,17.5084095,78.2723004,53.2
ICRISAT,1985-04-28,40.5,26.0,34,12.0,10.5,0.0,11.2,13.8,26.3,9.1,17.5084095,78.2723004,53.2
ICRISAT,1985-04-29,40.7,25.0,26,13.0,8.7,0.0,11.3,14.1,26.0,8.4,17.5084095,78.2723004,53.2
ICRISAT,1985-04-30,40.9,24.5,27,14.0,7.9,0.0,11.4,12.9,26.4,8.1,17.5084095,78.2723004,53.2
ICRISAT,1985-05-01,40.7,22.7,27,10.0,10.0,0.0,11.6,14.2,26.4,9.0,17.5084095,78.2723004,53.2
ICRISAT,1985-05-02,41.0,23.0,27,16.0,14.7,0.0,11.6,17.2,26.7,10.8,17.5084095,78.2723004,53.2
ICRISAT,1985-05-03,39.5,22.5,31,15.0,16.1,0.0,11.8,17.1,26.5,10.9,17.5084095,78.2723004,53.2
ICRISAT,1985-05-04,39.2,24.0,48,19.0,14.7,0.0,11.7,15.4,26.0,9.9,17.5084095,78.2723004,53.2
ICRISAT,1985-05-05,38.9,22.2,58,29.0,10.9,0.0,11.5,12.2,26.2,8.3,17.5084095,78.2723004,53.2
ICRISAT,1985-05-06,39.2,25.4,47,16.0,8.6,0.0,11.5,12.2,24.3,7.8,17.5084095,78.2723004,53.2
ICRISAT,1985-05-07,40.0,26.5,46,17.0,9.0,0.0,10.6,11.8,23.9,8.1,17.5084095,78.2723004,53.2
ICRISAT,1985-05-08,40.5,25.5,69,20.0,14.5,0.0,10.0,13.0,22.8,9.3,17.5084095,78.2723004,53.2
ICRISAT,1985-05-09,39.9,26.2,57,21.0,14.5,0.0,8.4,12.9,20.0,9.0,17.5084095,78.2723004,53.2
ICRISAT,1985-05-10,38.6,26.4,54,26.0,7.4,0.0,7.3,10.0,21.1,6.7,17.5084095,78.2723004,53.2
ICRISAT,1985-05-11,39.5,25.2,46,23.0,8.7,0.0,9.5,11.8,20.4,7.3,17.5084095,78.2723004,53.2
ICRISAT,1985-05-12,40.0,25.4,52,25.0,8.2,0.0,7.4,10.9,26.0,7.8,17.5084095,78.2723004,53.2
ICRISAT,1985-05-13,41.9,26.8,62,21.0,15.9,0.0,10.8,14.9,23.6,10.2,17.5084095,78.2723004,53.2
ICRISAT,1985-05-14,40.2,28.2,59,26.0,11.4,0.0,9.0,12.6,23.4,8.4,17.5084095,78.2723004,53.2
ICRISAT,1985-05-15,40.8,24.8,82,27.0,11.5,6.4,9.0,12.4,20.4,7.7,17.5084095,78.2723004,59.6
ICRISAT,1985-05-16,36.5,25.2,65,48.0,6.8,0.0,8.1,7.8,19.8,5.6,17.5084095,78.2723004,59.6
ICRISAT,1985-05-17,39.5,26.0,67,28.0,10.0,0.0,7.3,9.9,23.8,7.8,17.5084095,78.2723004,59.6
ICRISAT,1985-05-18,39.0,25.3,63,29.0,12.5,0.0,11.3,13.9,24.8,8.5,17.5084095,78.2723004,59.6
ICRISAT,1985-05-19,39.4,25.2,55,24.0,11.0,0.0,11.0,13.0,24.9,8.5,17.5084095,78.2723004,59.6
ICRISAT,1985-05-20,40.5,27.5,66,27.0,11.4,0.0,10.4,13.5,21.3,8.0,17.5084095,78.2723004,59.6
ICRISAT,1985-05-21,40.2,26.5,72,28.0,14.0,2.2,8.3,11.8,13.9,7.4,17.5084095,78.2723004,61.800000000000004
ICRISAT,1985-05-22,36.0,25.5,77,31.0,13.6,0.0,3.3,8.9,13.4,6.4,17.5084095,78.2723004,61.800000000000004
ICRISAT,1985-05-23,36.5,26.5,44,39.0,5.9,0.0,4.3,8.0,17.3,5.4,17.5084095,78.2723004,61.800000000000004
ICRISAT,1985-05-24,39.5,24.0,75,33.0,16.0,2.2,6.3,13.3,23.8,8.8,17.5084095,78.2723004,64.0
ICRISAT,1985-05-25,41.2,25.8,64,28.0,26.7,0.0,9.4,15.3,23.7,12.0,17.5084095,78.2723004,64.0
ICRISAT,1985-05-26,39.8,26.3,67,31.0,21.7,0.0,10.3,15.6,23.7,10.4,17.5084095,78.2723004,64.0
ICRISAT,1985-05-27,40.6,26.0,68,28.0,20.4,0.0,10.0,15.9,23.8,10.5,17.5084095,78.2723004,64.0
